ciBusinessName,ciFiscalCode,ptBusinessName,ptFiscalCode
ISTITUTO COMPRENSIVO - CASTELVETRO,80010970368,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CASTRONUOVO S. ARCANGELO,82001110764,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CASTRONUOVO S. ARCANGELO,82001110764,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CATONA RADICE ALIGHIERI,92081350800,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CAVALLINO,93020870759,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CAVRIAGO 'DON G.DOSSETTI',80016730352,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CEFALU' N. BOTTA,82000590826,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CENCENIGHE AGORDINO,80004120251,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CENCENIGHE AGORDINO,80004120251,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CERCOLA - I.C. CUSTRA,94065440631,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CERCOLA - I.C. GIORDANO,80029740638,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CERNUSCO LOMBARDONE,94018780133,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CERRINA - ISTIT. COMPR.,91018750066,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CERVIGNANO,90020610300,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CERVIGNANO,90020610300,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CESA-CAPOLUOGO -CESA-,90033240616,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CESALPINO,80009080518,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CESARE CHIOMINTO,80012650596,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CESARO',84004480830,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CEVA 'A.MOMIGLIANO',84004490045,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CHERASCO - S. TARICCO,91020970041,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CHIGNOLO PO,90005760187,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CHIGNOLO PO,90005760187,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CHIODI DIONIGIO ROMEO,97198660587,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CHIUDUNO ISTITUTO COMPRENSIVO,95118850163,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CIAMPINO L. DA VINCI,90049400584,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CIFARELLI - SANTARELLA,93423100721,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CIFARELLI - SANTARELLA,93423100721,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CINQUE GIORNATE - MILANO,80114030150,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CIRCOLO DIDATTICO-SC.SEC.IGRADO,93251060724,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CIRCOLO DIDATTICO-SC.SEC.IGRADO,93251060724,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CISANO BERGAMASCO,91025960161,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CISANO BERGAMASCO,91025960161,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CISERANO,93024460169,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CITTADELLA,90015600282,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CLEMENTINA PERONE - LEVI,93423230726,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CLEMENTINA PERONE - LEVI,93423230726,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CLUSONE,90017480162,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - COLLEPASSO,90018440751,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - COLOGNO AL SERIO 'BRAVI',93044430168,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - COMPAGNI/CARDUCCI,94188560489,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - COMPAGNI/CARDUCCI,94188560489,Numera Sistemi e Informatica SpA,1265230902
ISTITUTO COMPRENSIVO - COMUNANZA ISC,80008050447,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CONFALONIERI-MILANO,80126910159,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CONSELVE 'NICOLO' TOMMASEO',92249650281,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CONSELVE 'NICOLO' TOMMASEO',92249650281,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CONVENEVOLE,92009300481,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CONVENEVOLE,92009300481,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - COPERTINO POLO 1,80012600757,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - COPERTINO POLO 1,80012600757,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - COPERTINO POLO 4 'G. FALCONE',80012800753,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CORIGLIANO D'OTRANTO,92012710759,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CORINALDO,92015290429,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CORSANO,90018640756,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CORSANO,90018640756,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CORTINA D'AMPEZZO,81002110252,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - COVERCIANO,94188630480,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - COVERCIANO,94188630480,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - COVO - L. LOTTO,92015100164,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CRISPANO - I.C. QUASIMODO,94092190639,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CRISTOFORO COLOMBO,90142120279,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CRISTOFORO COLOMBO,90142120279,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CROCE - MOZZILLO MANFREDONIA,92055010711,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CROCE - MOZZILLO MANFREDONIA,92055010711,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CUNEO - FRAZ. BORGO S. GIUSEPPE,80009690043,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CUNEO - OLTRESTURA,80010870048,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CUNEO - OLTRESTURA,80010870048,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CURNO,95118930163,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - CURNO,95118930163,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CURSI,92012630759,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - CUTROFIANO,93057930757,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - D'APOLITO - CAGNANO VARANO,93032510716,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - D. ALIGHIERI - RESCALDINA,84004110155,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - D. ALIGHIERI - SAN PIETRO AL N.,94071110301,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - D.A.AZUNI - BUDDUSO',81000450908,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - D.ALIGHIERI,90121990734,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - D.GNOCCHI-S.COLOMBANO AL LAMBRO,97356200150,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DA VINCI - CESANO BOSCONE,80124550155,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DANIELA MAURO-PESSANO C/BORNAGO,91546730150,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DANIELE MANIN,97100420583,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DANIELE MANIN,94048310273,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DANIELE MANIN,94048310273,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DANTE ALIGHIERI,81004390316,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DANTE ALIGHIERI,97200570584,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DANTE ALIGHIERI,82011960273,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DANTE ALIGHIERI,80017690563,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DANTE ALIGHIERI,80017690563,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DANTE ALIGHIERI,85017870156,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DANTE ALIGHIERI,80013070273,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DANTE ALIGHIERI,80013070273,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DANTE ALIGHIERI/CORNATE D'ADDA,87004930159,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DARSENA,91031690463,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DE AMICIS-BOLANI,92031130807,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DE AMICIS - ANZOLA EMILIA,91153630370,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DE AMICIS - GROTTAGLIE,90214320732,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DE AMICIS - GROTTAGLIE,90214320732,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DE AMICIS - LATERZA,93402460724,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DE COSMI,80007730841,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DECIMOMANNU -'L. DA VINCI',92105020926,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DECIMOMANNU -'L. DA VINCI',92105020926,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DELIANUOVA,91006720808,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DEMONTE 'L. ROMANO',80016880041,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DESULO,81001990910,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI BARZANO',85001820134,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI BEDONIA,90007190342,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI BORGO VAL DI TARO,81002050342,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI BORGORICCO,80040660286,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI CADONEGHE,80024320287,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI CAIRO MONTENOTTE,92090250090,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI CALOLZIOCORTE,92061420136,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI CARCARE,80014850095,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI CASALE SCODOSIA 'SCULDASCIA',82005910284,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI CERVARESE SANTA CROCE,80011880285,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI COLICO,83007780139,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI CORREZZOLA,80014840286,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DI CORREZZOLA,80014840286,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI COSTA MASNAGA,82001780137,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI CURTAROLO,80024600282,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI DUE CARRARE,80016220289,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI GALLIERA VENETA,81004530283,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI MEDESANO,92103030349,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI MERATE,94018900137,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI MESTRINO,80010920280,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DI MESTRINO,80010920280,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI MONSELICE 'ZANELLATO',91012510284,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DI MONSELICE 'ZANELLATO',91012510284,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI MONTAGNANA 'CHINAGLIA',82006130288,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI MONTEGROTTO TERME,80018840282,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI NEVIANO ARDUINI,80015070347,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI NOCETO,82003390349,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI NOVENTA PADOVANA,80020960284,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI PIAZZOLA SUL BRENTA,80016380281,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI PIOMBINO DESE,80014480281,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI QUILIANO,92090280097,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI SALSOMAGGIORE,82006860348,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI SAN GIORGIO IN BOSCO,81004190286,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI SAN MARTINO DI LUPARI,81001730282,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI SAN PIETRO IN GU',90006900287,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI SANT'ANGELO DI PIOVE,80016280283,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DI SANT'ANGELO DI PIOVE,80016280283,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI SAONARA,80018080285,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI TEOLO,80026140287,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DI TEOLO,80026140287,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI TOMBOLO,90001050286,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI TORRILE,80101960344,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI TREBASELEGHE - 'G.PONTI',80026340283,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI TRIBANO,80019280280,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DI TRIBANO,80019280280,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI VADO LIGURE,92090220093,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI VALMADRERA,83007100130,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI VIA MONTEBELLO - PARMA,80010890343,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI VIA PUCCINI - PARMA,92016560341,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI VILLAFRANCA PADOVANA,80027390287,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DI ZEVIO,80023680236,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DIANO D'ALBA - CAPOLUOGO,90039560041,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DIAZ - LATERZA,90214500739,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DIAZ - LATERZA,90214500739,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DIEGO VALERI,82011520275,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DINO CAMPANA,83001260484,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DINO CAMPANA,83001260484,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DIREZIONE DIDATTICA III CIRCOLO,96013690795,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DIVISIONE JULIA - FAGAGNA,94070960300,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DOLIANOVA,92168670922,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DOLIANOVA,92168670922,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DOMENICO PURIFICATO,97197090588,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DOMENICO SAVIO - MATTINATA,83001790712,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DOMUSNOVAS IST. COMPR.,90027700922,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON AGOSTINO TONIATTI,83005700279,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON ALDO MEI,80005190469,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON ALFONSO DE CARO,80023790654,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DON ALFONSO DE CARO,80023790654,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON BOSCO,81001110865,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DON BOSCO,81001110865,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON BOSCO-INVERUNO,86005010151,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON BOSCO - GROTTAGLIE,90214460736,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON BOSCO - MANDURIA,90214430739,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DON BOSCO - MANDURIA,90214430739,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON BOSCO - TOLENTINO,92011000434,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON D. MOREA - L. TINELLI,91108190728,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON EVASIO FERRARIS - CIGLIANO,93005200022,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON GNOCCHI - ARESE,93545200151,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON LORENZO MILANI,90012170883,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DON LORENZO MILANI,90012170883,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON LORENZO MILANI,84036380487,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DON LORENZO MILANI,84036380487,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON LORENZO MILANI,86003270583,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DON LORENZO MILANI,86003270583,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON LORENZO MILANI,80027210485,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DON LORENZO MILANI,80027210485,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON LORENZO MILANI,84002090581,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON LORENZO MILANI - TURBIGO,93018860150,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON MILANI,80007870597,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON MILANI,94188360484,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DON MILANI,94188360484,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON MILANI,80208610586,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON MILANI - VIMERCATE II,87004970155,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON ORIONE-MILANO,80130190152,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON PASQUINO BORGHI R.E.,91088320352,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON RINALDO BERETTA-GIUSSANO,83007620152,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON ROBERTO ANGELI,92091090495,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DON ROBERTO ANGELI,92091090495,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DON TONINO BELLO (PALOMBAIO),93360210723,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DONNA LELIA CAETANI,91000400597,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DORGALI - 'G.M.GISELLU',93043360911,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - DORGALI - 'G.M.GISELLU',93043360911,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DRONERO 'G.GIOLITTI',96060160049,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DUCA DEGLI ABRUZZI,92517390156,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - DUCA DI AOSTA - OSSONA,93018820154,Ministero dell'istruzione e del merito,80185250588
